path,label
data\augmented\2\2346380e-5f46-4603-8966-1e713c41d993_aug20.jpg,2
data\augmented\2\a11e1693-57cb-4c9e-a1c2-320134048837_aug21.jpg,2
data\augmented\2\01ac46ca-db39-44c6-99b7-ab3c0d90dd20_aug22.jpg,2
data\augmented\2\a20e79c2-f19c-4692-aba4-b7a90b69fe01_aug23.jpg,2
data\augmented\2\2eca98db-b58a-4bae-9fa8-613fe95598c2_aug24.jpg,2
data\augmented\2\4e01b0cc-db7c-416a-94e7-1f1da0783f9b_aug25.jpg,2
data\augmented\2\89f15ea8-ab5c-47c9-b7e3-aa1c8c2646c4_aug26.jpg,2
data\augmented\2\84801494-9742-4064-912b-ec76e5d116ea_aug27.jpg,2
data\augmented\2\89535da2-fbfe-45a2-985f-728a1343c7e5_aug28.jpg,2
data\augmented\2\8f704f76-2a72-4665-af91-023a06f8009b_aug29.jpg,2
data\augmented\2\34538efa-7116-4403-9b7a-0a72ca8c55f2_aug30.jpg,2
data\augmented\2\aa479f3f-ad81-4ce4-999e-2a6c8acd2c45_aug31.jpg,2
data\augmented\2\6a9710cb-ceb5-4f76-afdf-78f60d36a321_aug32.jpg,2
data\augmented\2\1123d19a-9409-4671-b507-a3dd35062a74_aug33.jpg,2
data\augmented\2\12e978b5-420e-49e1-8658-17ed8f49ec2a_aug34.jpg,2
data\augmented\2\83200b0d-9dcc-416b-a891-3ec6beaef1f9_aug35.jpg,2
data\augmented\2\a4b199b6-13b8-4965-a28e-3219fadd1cd7_aug36.jpg,2
data\augmented\2\b5635d87-90c4-452a-b777-0e97562850fb_aug37.jpg,2
data\augmented\2\3b60ce96-4472-4918-afbc-ae5298852948_aug38.jpg,2
data\augmented\2\530bdd3b-69dc-4a64-8bf9-ceabbe915a7b_aug39.jpg,2
data\augmented\2\290aca34-5174-4886-be76-59ce112c8b14_aug40.jpg,2
data\augmented\2\0e617c63-1e36-4ca8-8bfd-73bec4291221_aug41.jpg,2
data\augmented\2\ef2faa30-d775-48a2-a0b4-cfb63451e799_aug42.jpg,2
data\augmented\2\e0715536-1d12-4177-9b8f-d09cbcf811ca_aug43.jpg,2
data\augmented\2\f6e475a4-5e95-424d-ba42-73d986f16509_aug44.jpg,2
data\augmented\2\0e617c63-1e36-4ca8-8bfd-73bec4291221_aug45.jpg,2
data\augmented\2\94c5b9f4-2037-49b3-9f65-398fc46b92bf_aug46.jpg,2
data\augmented\2\c9f7958b-c6ca-493f-85d8-ecb12ffd4e33_aug47.jpg,2
data\augmented\2\5200fea8-c2a1-4277-ad2d-6840d21babaf_aug48.jpg,2
data\augmented\2\ad0c690f-4026-4c65-9921-26da94fcc708_aug49.jpg,2
data\augmented\2\242da4e0-2006-4d38-a0c4-d0bf2ccc419a_aug50.jpg,2
data\augmented\2\d83ab622-8ad3-4add-8c75-c88427740fb5_aug51.jpg,2
data\augmented\2\80c1ad1c-43ea-4131-9d32-db8500c3bd3e_aug52.jpg,2
data\augmented\2\9533f475-2b25-44aa-800b-e3106db2d4b9_aug53.jpg,2
data\augmented\2\1252308f-0805-4cdc-92ec-c0fe5915c24f_aug54.jpg,2
data\augmented\2\e81916cc-57e9-4964-adec-ff3fb45773f4_aug55.jpg,2
data\augmented\2\c8af5d8a-88ef-452b-b859-a144513d4c86_aug56.jpg,2
data\augmented\2\9546dddb-61ad-4591-a355-b94fa435384a_aug57.jpg,2
data\augmented\2\d3cb3798-716d-4ae5-bd11-6e54c2900071_aug58.jpg,2
data\augmented\2\de929244-cfd4-4cd8-8cf3-b7bebdd462b0_aug59.jpg,2
data\augmented\2\f44bbd79-85ca-4286-98da-ae087f2fa0a7_aug60.jpg,2
data\augmented\2\3769828d-6e2d-4712-ba33-061e6c943a49_aug61.jpg,2
data\augmented\2\d3cb3798-716d-4ae5-bd11-6e54c2900071_aug62.jpg,2
data\augmented\2\970118c2-8c3f-466b-b0f2-3aa8882c64d0_aug63.jpg,2
data\augmented\2\4e4f571b-d7c2-4b92-8bd5-1e9bc9b1c727_aug64.jpg,2
data\augmented\2\3769828d-6e2d-4712-ba33-061e6c943a49_aug65.jpg,2
data\augmented\2\48da7570-0246-46f4-a13c-8511ef39aece_aug66.jpg,2
data\augmented\2\608b7b7d-a4b1-457c-86dc-633ec96f2eb4_aug67.jpg,2
data\augmented\2\89f47eba-f3ea-425c-a0c5-231536d770d6_aug68.jpg,2
data\augmented\2\89f47eba-f3ea-425c-a0c5-231536d770d6_aug69.jpg,2
data\augmented\2\6a9710cb-ceb5-4f76-afdf-78f60d36a321_aug70.jpg,2
data\augmented\2\8889b2d4-0175-454a-9da5-e736c812111c_aug71.jpg,2
data\augmented\2\22eac89d-12bb-48f1-a3db-41897bda0d0c_aug72.jpg,2
data\augmented\2\89f15ea8-ab5c-47c9-b7e3-aa1c8c2646c4_aug73.jpg,2
data\augmented\2\7781f5d4-695c-4749-85f8-38d61063cf4d_aug74.jpg,2
data\augmented\2\635bf1e0-9aba-40d8-a854-1e4f1cb5e192_aug75.jpg,2
data\augmented\2\375e190a-4b22-49a5-b2a2-42665c73c9c0_aug76.jpg,2
data\augmented\2\bbaa862c-4d91-48aa-9d4d-56c7cfa6c5f3_aug77.jpg,2
data\augmented\2\e6e95888-2087-4d2d-a0e7-6b7a96530da5_aug78.jpg,2
data\augmented\2\eecddede-c488-4d47-8c98-793bad3ad07f_aug79.jpg,2
data\augmented\2\074a90b7-3152-414c-80d8-52764ee8fef8_aug80.jpg,2
data\augmented\2\ad0c690f-4026-4c65-9921-26da94fcc708_aug81.jpg,2
data\augmented\2\9fd8e199-559e-43e4-ba71-5ad6a536e65b_aug82.jpg,2
data\augmented\2\9f8aec57-6c59-4ccd-bfa2-69a46c16e290_aug83.jpg,2
data\augmented\2\39beeee8-0674-4df6-9fac-19ebe19afc74_aug84.jpg,2
data\augmented\2\cc594921-3677-4015-87dd-888a20f2c22a_aug85.jpg,2
data\augmented\2\8889b2d4-0175-454a-9da5-e736c812111c_aug86.jpg,2
data\augmented\2\73242102-7298-436b-be38-1300c8c97f12_aug87.jpg,2
data\augmented\2\bd5130ad-95bd-461c-9b34-f74debadc5c3_aug88.jpg,2
data\augmented\2\98c47208-30a9-4fc4-9941-6833502eb437_aug89.jpg,2
data\augmented\2\daf4719a-65fa-45fc-b9a9-53160f903d51_aug90.jpg,2
data\augmented\2\b630964c-a819-4770-95e4-2a0982197091_aug91.jpg,2
data\augmented\2\2eca98db-b58a-4bae-9fa8-613fe95598c2_aug92.jpg,2
data\augmented\2\aba31650-9432-4a86-beb9-2c1c2ff23fec_aug93.jpg,2
data\augmented\2\a11e1693-57cb-4c9e-a1c2-320134048837_aug94.jpg,2
data\augmented\2\608b7b7d-a4b1-457c-86dc-633ec96f2eb4_aug95.jpg,2
data\augmented\2\00ae0969-e9f4-45f4-bfd1-0a0e9bce41d8_aug96.jpg,2
data\augmented\2\3ab3f789-8c1e-4fac-bd09-d61928db0eee_aug97.jpg,2
data\augmented\2\0f67206f-fa4d-47ae-ae3e-6cc43561cd89_aug98.jpg,2
data\augmented\2\89f47eba-f3ea-425c-a0c5-231536d770d6_aug99.jpg,2
data\augmented\2\472843de-1c56-445d-a42c-9def4d6b677f_aug100.jpg,2
data\augmented\2\aa22f27b-691c-4836-ae90-d1c7b514d3e6_aug101.jpg,2
data\augmented\2\f5e4768c-c3a6-48ae-b2c1-ca4ef7e7291a_aug102.jpg,2
data\augmented\2\b5635d87-90c4-452a-b777-0e97562850fb_aug103.jpg,2
data\augmented\2\00ae0969-e9f4-45f4-bfd1-0a0e9bce41d8_aug104.jpg,2
data\augmented\2\10b34c36-05bb-4ec1-8d89-ac715186dea3_aug105.jpg,2
data\augmented\2\aa2bfd22-f31a-4707-ba6a-eda8cb3edb5c_aug106.jpg,2
data\augmented\2\375e190a-4b22-49a5-b2a2-42665c73c9c0_aug107.jpg,2
data\augmented\2\c8af5d8a-88ef-452b-b859-a144513d4c86_aug108.jpg,2
data\augmented\2\98c47208-30a9-4fc4-9941-6833502eb437_aug109.jpg,2
data\augmented\2\a1619a6f-2569-4a7a-8ae5-85da93a5edbb_aug110.jpg,2
data\augmented\2\b195a07b-965c-4775-a902-c9e41d2ceafb_aug111.jpg,2
data\augmented\2\9533f475-2b25-44aa-800b-e3106db2d4b9_aug112.jpg,2
data\augmented\2\7dd7139b-a652-45ab-80ba-41e17e0363de_aug113.jpg,2
data\augmented\2\89f47eba-f3ea-425c-a0c5-231536d770d6_aug114.jpg,2
data\augmented\2\e5eb43e6-b502-469a-b23e-930d46c51c5e_aug115.jpg,2
data\augmented\2\60520561-992d-4241-8496-a87d6fcba4d7_aug116.jpg,2
data\augmented\2\25954c60-fbe3-45e4-a806-31676251910e_aug117.jpg,2
data\augmented\2\6a9710cb-ceb5-4f76-afdf-78f60d36a321_aug118.jpg,2
data\augmented\2\89f15ea8-ab5c-47c9-b7e3-aa1c8c2646c4_aug119.jpg,2
data\augmented\2\5200fea8-c2a1-4277-ad2d-6840d21babaf_aug120.jpg,2
data\augmented\2\eeaf0c89-a895-48e4-878c-51cc1d3a90d5_aug121.jpg,2
data\augmented\2\dac067ae-1072-4a03-bfc1-6c0e50f80e04_aug122.jpg,2
data\augmented\2\b8ad844e-b68c-4ceb-a4ab-8511d758e0c4_aug123.jpg,2
data\augmented\2\aba31650-9432-4a86-beb9-2c1c2ff23fec_aug124.jpg,2
data\augmented\2\7f77ab25-99fc-4597-8e57-57c55cc00007_aug125.jpg,2
data\augmented\2\c3864510-3ef3-4a15-92fd-1efbbbebc94e_aug126.jpg,2
data\augmented\2\bd5130ad-95bd-461c-9b34-f74debadc5c3_aug127.jpg,2
data\augmented\2\22eac89d-12bb-48f1-a3db-41897bda0d0c_aug128.jpg,2
data\augmented\2\290aca34-5174-4886-be76-59ce112c8b14_aug129.jpg,2
data\augmented\2\3b051892-9adb-4824-9271-36ea41c9790d_aug130.jpg,2
data\augmented\2\6e780861-ee4e-43d2-85ff-ec0d60676898_aug131.jpg,2
data\augmented\2\e5eb43e6-b502-469a-b23e-930d46c51c5e_aug132.jpg,2
data\augmented\2\3d83593d-9782-4d43-a07e-b7b013968e83_aug133.jpg,2
data\augmented\2\472843de-1c56-445d-a42c-9def4d6b677f_aug134.jpg,2
data\augmented\2\8f704f76-2a72-4665-af91-023a06f8009b_aug135.jpg,2
data\augmented\2\07cd9916-5d7b-4d14-8ccf-e715ce8abd18_aug136.jpg,2
data\augmented\2\242da4e0-2006-4d38-a0c4-d0bf2ccc419a_aug137.jpg,2
data\augmented\2\74f1bb74-354b-4ab9-b80a-7a645b7aebb6_aug138.jpg,2
data\augmented\2\d4fff235-8a36-4a58-9784-8b0ab260479c_aug139.jpg,2
data\augmented\2\57042cf3-449d-4842-8ae5-7b7949d52406_aug140.jpg,2
data\augmented\2\3769828d-6e2d-4712-ba33-061e6c943a49_aug141.jpg,2
data\augmented\2\36a1d61a-cbf0-4aa3-aff4-879c8ec623f7_aug142.jpg,2
data\augmented\2\a028b27d-36c6-4f3e-ad02-84794cae297a_aug143.jpg,2
data\augmented\2\e609456e-4176-4518-999b-8e83e1050cbd_aug144.jpg,2
data\augmented\2\330abd99-f5af-48ae-8397-2f4ce6240f5c_aug145.jpg,2
data\augmented\2\412dc59f-bf0c-4988-8d0e-7e3565e67eba_aug146.jpg,2
data\augmented\2\b77e06da-b89a-454f-ab72-8cdee8d20f41_aug147.jpg,2
data\augmented\2\970118c2-8c3f-466b-b0f2-3aa8882c64d0_aug148.jpg,2
data\augmented\2\25954c60-fbe3-45e4-a806-31676251910e_aug149.jpg,2
data\augmented\2\cc46fd45-5138-4aa8-a39a-ddc144d7b079_aug150.jpg,2
data\augmented\2\22eac89d-12bb-48f1-a3db-41897bda0d0c_aug151.jpg,2
data\augmented\2\a1619a6f-2569-4a7a-8ae5-85da93a5edbb_aug152.jpg,2
data\augmented\2\b5635d87-90c4-452a-b777-0e97562850fb_aug153.jpg,2
data\augmented\2\07692a5e-eb76-48d6-9848-bb9c3be69f5e_aug154.jpg,2
data\augmented\2\9fd8e199-559e-43e4-ba71-5ad6a536e65b_aug155.jpg,2
data\augmented\2\95ad83c0-5edf-4244-9446-0c5aa56ec8e9_aug156.jpg,2
data\augmented\2\a7d9c64f-3632-422a-9dc5-02f54644b47b_aug157.jpg,2
data\augmented\2\734e5365-20cd-4e64-87ff-86008db53675_aug158.jpg,2
data\augmented\2\ca2ad0ab-c822-45c4-b1aa-1e954388fe13_aug159.jpg,2
data\augmented\2\22eac89d-12bb-48f1-a3db-41897bda0d0c_aug160.jpg,2
data\augmented\2\4ff1f313-3083-4261-aab5-78e313673c09_aug161.jpg,2
data\augmented\2\412dc59f-bf0c-4988-8d0e-7e3565e67eba_aug162.jpg,2
data\augmented\2\e81916cc-57e9-4964-adec-ff3fb45773f4_aug163.jpg,2
data\augmented\2\316b2cfb-3228-485f-b892-f16b85f7c62d_aug164.jpg,2
data\augmented\2\dcb6e508-514e-4874-9b80-34a5494243b6_aug165.jpg,2
data\augmented\2\de929244-cfd4-4cd8-8cf3-b7bebdd462b0_aug166.jpg,2
data\augmented\2\c8af5d8a-88ef-452b-b859-a144513d4c86_aug167.jpg,2
data\augmented\2\95ad83c0-5edf-4244-9446-0c5aa56ec8e9_aug168.jpg,2
data\augmented\2\b77e06da-b89a-454f-ab72-8cdee8d20f41_aug169.jpg,2
data\augmented\2\07692a5e-eb76-48d6-9848-bb9c3be69f5e_aug170.jpg,2
data\augmented\2\57042cf3-449d-4842-8ae5-7b7949d52406_aug171.jpg,2
data\augmented\2\9533f475-2b25-44aa-800b-e3106db2d4b9_aug172.jpg,2
data\augmented\2\cc594921-3677-4015-87dd-888a20f2c22a_aug173.jpg,2
data\augmented\2\2a39d346-3223-402e-bdd5-c76becc2ff58_aug174.jpg,2
data\augmented\2\635bf1e0-9aba-40d8-a854-1e4f1cb5e192_aug175.jpg,2
data\augmented\2\4ae4f0d0-cbfb-432b-b0af-d0e15ab67ae5_aug176.jpg,2
data\augmented\2\8f704f76-2a72-4665-af91-023a06f8009b_aug177.jpg,2
data\augmented\2\9d4c9fe0-0693-4512-b3c4-d4f0c50eb29e_aug178.jpg,2
data\augmented\2\58afc5d1-d4aa-4f25-9a1d-dafc1e921270_aug179.jpg,2
data\augmented\2\ec9324e1-645e-4996-84a5-1d424f2ebe93_aug180.jpg,2
data\augmented\2\4e11ed97-f166-459a-ad6d-75a6e0c66870_aug181.jpg,2
data\augmented\2\f47792d8-9c58-4c49-9541-bb3bf542a575_aug182.jpg,2
data\augmented\2\70cc3fe3-877b-415e-b6fa-687af93e9e77_aug183.jpg,2
data\augmented\2\1893ac12-5a46-4cfb-bcd6-789f5ffe1591_aug184.jpg,2
data\augmented\2\472843de-1c56-445d-a42c-9def4d6b677f_aug185.jpg,2
data\augmented\2\3c45f5ee-08bc-41c6-822a-e56ca6d9351d_aug186.jpg,2
data\augmented\2\074a90b7-3152-414c-80d8-52764ee8fef8_aug187.jpg,2
data\augmented\2\efb2516b-eefd-4e59-a7aa-9470b9c7e77c_aug188.jpg,2
data\augmented\2\9332eb5b-a72a-46ce-9550-7e3bfe0c7315_aug189.jpg,2
data\augmented\2\c9f7958b-c6ca-493f-85d8-ecb12ffd4e33_aug190.jpg,2
data\augmented\2\89f47eba-f3ea-425c-a0c5-231536d770d6_aug191.jpg,2
data\augmented\2\daf4719a-65fa-45fc-b9a9-53160f903d51_aug192.jpg,2
data\augmented\2\9fd8e199-559e-43e4-ba71-5ad6a536e65b_aug193.jpg,2
data\augmented\2\1123d19a-9409-4671-b507-a3dd35062a74_aug194.jpg,2
data\augmented\2\81f25e4f-f92f-44be-8545-9e5a5b9f91ed_aug195.jpg,2
data\augmented\2\087cd7d6-6b80-4a68-b9d5-5a40a70ebe04_aug196.jpg,2
data\augmented\2\a028b27d-36c6-4f3e-ad02-84794cae297a_aug197.jpg,2
data\augmented\2\aa22f27b-691c-4836-ae90-d1c7b514d3e6_aug198.jpg,2
data\augmented\2\f44bbd79-85ca-4286-98da-ae087f2fa0a7_aug199.jpg,2
data\augmented\2\1a84775a-6eac-4669-87e5-44c77c9a4d17_aug200.jpg,2
data\augmented\2\58afc5d1-d4aa-4f25-9a1d-dafc1e921270_aug201.jpg,2
data\augmented\2\191449a4-a5b6-4458-8d61-3ea4e098d11c_aug202.jpg,2
data\augmented\2\412dc59f-bf0c-4988-8d0e-7e3565e67eba_aug203.jpg,2
data\augmented\2\21157b79-9c3d-4a5a-8fe5-669027ce5b1d_aug204.jpg,2
data\augmented\2\2346380e-5f46-4603-8966-1e713c41d993_aug205.jpg,2
data\augmented\2\5200fea8-c2a1-4277-ad2d-6840d21babaf_aug206.jpg,2
data\augmented\2\1123d19a-9409-4671-b507-a3dd35062a74_aug207.jpg,2
data\augmented\2\b8ad844e-b68c-4ceb-a4ab-8511d758e0c4_aug208.jpg,2
data\augmented\2\3b60ce96-4472-4918-afbc-ae5298852948_aug209.jpg,2
data\augmented\2\7f77ab25-99fc-4597-8e57-57c55cc00007_aug210.jpg,2
data\augmented\2\f44bbd79-85ca-4286-98da-ae087f2fa0a7_aug211.jpg,2
data\augmented\2\c9c33ea0-18a1-4ce0-9f89-05fb72b7eb86_aug212.jpg,2
data\augmented\2\c8af5d8a-88ef-452b-b859-a144513d4c86_aug213.jpg,2
data\augmented\2\087cd7d6-6b80-4a68-b9d5-5a40a70ebe04_aug214.jpg,2
data\augmented\2\3b051892-9adb-4824-9271-36ea41c9790d_aug215.jpg,2
data\augmented\2\9f8aec57-6c59-4ccd-bfa2-69a46c16e290_aug216.jpg,2
data\augmented\2\10b34c36-05bb-4ec1-8d89-ac715186dea3_aug217.jpg,2
data\augmented\2\6e830838-6969-4cb3-8636-5fe36a405357_aug218.jpg,2
data\augmented\2\4105f4c3-31ea-466a-99f2-11817b4db354_aug219.jpg,2
data\augmented\2\e609456e-4176-4518-999b-8e83e1050cbd_aug220.jpg,2
data\augmented\2\95d8114b-025b-4dff-870b-d326a521ac7d_aug221.jpg,2
data\augmented\2\635bf1e0-9aba-40d8-a854-1e4f1cb5e192_aug222.jpg,2
data\augmented\2\58afc5d1-d4aa-4f25-9a1d-dafc1e921270_aug223.jpg,2
data\augmented\2\91eb8388-efbc-437a-a0f1-089c3a5a7572_aug224.jpg,2
data\augmented\2\20cb6d2b-aeaf-47ec-9b05-a8296b9b0717_aug225.jpg,2
data\augmented\2\ad0c690f-4026-4c65-9921-26da94fcc708_aug226.jpg,2
data\augmented\2\375e190a-4b22-49a5-b2a2-42665c73c9c0_aug227.jpg,2
data\augmented\2\7dd7139b-a652-45ab-80ba-41e17e0363de_aug228.jpg,2
data\augmented\2\2fbdea77-1129-4be4-8014-8667aa793080_aug229.jpg,2
data\augmented\2\d4fff235-8a36-4a58-9784-8b0ab260479c_aug230.jpg,2
data\augmented\2\00ae0969-e9f4-45f4-bfd1-0a0e9bce41d8_aug231.jpg,2
data\augmented\2\734e5365-20cd-4e64-87ff-86008db53675_aug232.jpg,2
data\augmented\2\b2680fcf-446f-40a3-b2bb-a41bc37032b1_aug233.jpg,2
data\augmented\2\b76f3714-d7d0-4fce-a7ac-3cfa81b2582e_aug234.jpg,2
data\augmented\2\95d8114b-025b-4dff-870b-d326a521ac7d_aug235.jpg,2
data\augmented\2\74f1bb74-354b-4ab9-b80a-7a645b7aebb6_aug236.jpg,2
data\augmented\2\a20e79c2-f19c-4692-aba4-b7a90b69fe01_aug237.jpg,2
data\augmented\2\10b34c36-05bb-4ec1-8d89-ac715186dea3_aug238.jpg,2
data\augmented\2\e69d4744-597f-43c6-a32d-38d3c072f6f9_aug239.jpg,2
data\augmented\2\7fd5ef93-9290-4631-b198-cd7d4f1c2621_aug240.jpg,2
data\augmented\2\f5e4768c-c3a6-48ae-b2c1-ca4ef7e7291a_aug241.jpg,2
data\augmented\2\a7d9c64f-3632-422a-9dc5-02f54644b47b_aug242.jpg,2
data\augmented\2\f44bbd79-85ca-4286-98da-ae087f2fa0a7_aug243.jpg,2
data\augmented\2\b630964c-a819-4770-95e4-2a0982197091_aug244.jpg,2
data\augmented\2\89535da2-fbfe-45a2-985f-728a1343c7e5_aug245.jpg,2
data\augmented\2\a5b01d69-c114-43f2-a042-9bf22433501c_aug246.jpg,2
data\augmented\2\5381847f-99b0-4356-8783-b4ad744c8001_aug247.jpg,2
data\augmented\2\34538efa-7116-4403-9b7a-0a72ca8c55f2_aug248.jpg,2
data\augmented\2\12e978b5-420e-49e1-8658-17ed8f49ec2a_aug249.jpg,2
data\augmented\2\e18d6de9-4819-4100-a80d-0f024507af03_aug250.jpg,2
data\augmented\2\6ea71282-473c-4bd4-995e-520d20b43ea2_aug251.jpg,2
data\augmented\2\89f15ea8-ab5c-47c9-b7e3-aa1c8c2646c4_aug252.jpg,2
data\augmented\2\2eca98db-b58a-4bae-9fa8-613fe95598c2_aug253.jpg,2
data\augmented\2\daf4719a-65fa-45fc-b9a9-53160f903d51_aug254.jpg,2
data\augmented\2\84801494-9742-4064-912b-ec76e5d116ea_aug255.jpg,2
data\augmented\2\9d4c9fe0-0693-4512-b3c4-d4f0c50eb29e_aug256.jpg,2
data\augmented\2\9290ef92-1f28-4ad4-abce-7c3233ac091c_aug257.jpg,2
data\augmented\2\0149d275-f23d-477c-a5be-4b10f13d1fad_aug258.jpg,2
data\augmented\2\31824a1e-17b3-4f83-89b4-0f5c2994b44a_aug259.jpg,2
data\augmented\2\6e830838-6969-4cb3-8636-5fe36a405357_aug260.jpg,2
data\augmented\2\7781f5d4-695c-4749-85f8-38d61063cf4d_aug261.jpg,2
data\augmented\2\895716b4-dafd-4fd5-b665-d56f6364e9b1_aug262.jpg,2
data\augmented\2\087cd7d6-6b80-4a68-b9d5-5a40a70ebe04_aug263.jpg,2
data\augmented\2\6a9710cb-ceb5-4f76-afdf-78f60d36a321_aug264.jpg,2
data\augmented\2\1a84775a-6eac-4669-87e5-44c77c9a4d17_aug265.jpg,2
data\augmented\2\e609456e-4176-4518-999b-8e83e1050cbd_aug266.jpg,2
data\augmented\2\aa22f27b-691c-4836-ae90-d1c7b514d3e6_aug267.jpg,2
data\augmented\2\895716b4-dafd-4fd5-b665-d56f6364e9b1_aug268.jpg,2
data\augmented\2\c9f7958b-c6ca-493f-85d8-ecb12ffd4e33_aug269.jpg,2
data\augmented\2\7dd7139b-a652-45ab-80ba-41e17e0363de_aug270.jpg,2
data\augmented\2\daf4719a-65fa-45fc-b9a9-53160f903d51_aug271.jpg,2
data\augmented\2\bde620b4-a0eb-4692-a1a0-5b3e37678a47_aug272.jpg,2
data\augmented\2\1a84775a-6eac-4669-87e5-44c77c9a4d17_aug273.jpg,2
data\augmented\2\aa22f27b-691c-4836-ae90-d1c7b514d3e6_aug274.jpg,2
data\augmented\2\3c45f5ee-08bc-41c6-822a-e56ca6d9351d_aug275.jpg,2
data\augmented\2\1893ac12-5a46-4cfb-bcd6-789f5ffe1591_aug276.jpg,2
data\augmented\2\2976bd0f-26ba-4580-b471-8d1151feeb56_aug277.jpg,2
data\augmented\2\4ae4f0d0-cbfb-432b-b0af-d0e15ab67ae5_aug278.jpg,2
data\augmented\2\20cb6d2b-aeaf-47ec-9b05-a8296b9b0717_aug279.jpg,2
data\augmented\2\f7686aa0-a1c5-4004-b1fa-b38eb09b9c28_aug280.jpg,2
data\augmented\2\e9d32c5a-e3c9-4794-b13f-d13265167410_aug281.jpg,2
data\augmented\2\4e4f571b-d7c2-4b92-8bd5-1e9bc9b1c727_aug282.jpg,2
data\augmented\2\20cb6d2b-aeaf-47ec-9b05-a8296b9b0717_aug283.jpg,2
data\augmented\2\7dd7139b-a652-45ab-80ba-41e17e0363de_aug284.jpg,2
data\augmented\2\57042cf3-449d-4842-8ae5-7b7949d52406_aug285.jpg,2
data\augmented\2\7dd7139b-a652-45ab-80ba-41e17e0363de_aug286.jpg,2
data\augmented\2\25954c60-fbe3-45e4-a806-31676251910e_aug287.jpg,2
data\augmented\2\e69d4744-597f-43c6-a32d-38d3c072f6f9_aug288.jpg,2
data\augmented\2\f7686aa0-a1c5-4004-b1fa-b38eb09b9c28_aug289.jpg,2
data\augmented\2\375e190a-4b22-49a5-b2a2-42665c73c9c0_aug290.jpg,2
data\augmented\2\33ec82d2-a6dc-47ca-860d-1366a689c1b9_aug291.jpg,2
data\augmented\2\bf2d84a9-0bd2-458f-bc09-c4f3497cd927_aug292.jpg,2
data\augmented\2\0a852349-3675-4471-9f16-bed7d5f7ec76_aug293.jpg,2
data\augmented\2\b630964c-a819-4770-95e4-2a0982197091_aug294.jpg,2
data\augmented\2\895716b4-dafd-4fd5-b665-d56f6364e9b1_aug295.jpg,2
data\augmented\2\2c13c3aa-cd86-4216-8620-97524e5dd4a1_aug296.jpg,2
data\augmented\2\a55dbf45-37e1-46e2-a4b2-2284c711e812_aug297.jpg,2
data\augmented\3\f91d4061-1abf-4254-88b2-0c64e54e472e_aug0.jpg,3
data\augmented\3\1b7c89fc-4665-47a4-bc02-4508997c9b76_aug1.jpg,3
data\augmented\3\7ef727f0-2fd8-4ff1-8ede-414ece8fb0a6_aug2.jpg,3
data\augmented\3\31eac9e8-ec00-46f6-97c1-7eb47915b50b_aug3.jpg,3
data\augmented\3\6f569e02-b902-4a50-8bcd-caf9c38a1b80_aug4.jpg,3
data\augmented\3\fe57aa5b-a3ca-486d-b5eb-f212feff8675_aug5.jpg,3
data\augmented\3\d4ce1055-d416-4b51-bf8b-eaca53d0d144_aug6.jpg,3
data\augmented\3\b1e75d59-06e7-4177-b4c8-112568f9a26a_aug7.jpg,3
data\augmented\3\8a0eac1e-db2f-406a-a552-cfbdcb1b7a1b_aug8.jpg,3
data\augmented\3\9c8faa71-96bc-479d-b643-4000d53f49da_aug9.jpg,3
data\augmented\3\c062e500-e9e4-426c-ab25-8ba0ddb36c07_aug10.jpg,3
data\augmented\3\67cf4e0f-3119-4f3e-9149-1cb6bdaa2b9d_aug11.jpg,3
data\augmented\3\30ec1ed5-4e53-480a-b032-89a6884dd9a3_aug12.jpg,3
data\augmented\3\a3b58e70-4d5d-4ea0-a9ab-ad8c48b725a1_aug13.jpg,3
data\augmented\3\dcf217ed-992b-40fb-8f83-7121aa422663_aug14.jpg,3
data\augmented\3\8992ed2c-d58f-4c30-8f8a-8e493345c69c_aug15.jpg,3
data\augmented\3\aac053a5-c39d-41d2-b552-726e108c3e38_aug16.jpg,3
data\augmented\3\aecea4dc-ac3d-452e-988f-fb1725d476b6_aug17.jpg,3
data\augmented\3\0c0ab7bf-05ac-4260-8d08-732490853c82_aug18.jpg,3
data\augmented\3\1d4255c1-9798-4062-9822-8784fc6f2243_aug19.jpg,3
data\augmented\3\e166cc21-043c-4ebb-bcba-dd43e5cad08b_aug20.jpg,3
data\augmented\3\41b555ce-56f8-4bdd-8008-b057c8b6f426_aug21.jpg,3
data\augmented\3\2cf0f0b1-7a64-4f0f-b268-e74126274bfc_aug22.jpg,3
data\augmented\3\a269ccc9-80c1-45ec-9aed-be686744f190_aug23.jpg,3
data\augmented\3\5086852e-b76d-4535-9f43-864c5c165091_aug24.jpg,3
data\augmented\3\07fae866-eaff-4bbf-93d2-4c1405817eff_aug25.jpg,3
data\augmented\3\11da8387-1c23-4c55-a40c-c564979594ea_aug26.jpg,3
data\augmented\3\fe57aa5b-a3ca-486d-b5eb-f212feff8675_aug27.jpg,3
data\augmented\3\b647c4f9-ef70-40ed-9818-700c8d574c69_aug28.jpg,3
data\augmented\3\3b783eac-43b3-485d-98e7-502cb5a67750_aug29.jpg,3
data\augmented\3\47b40bae-85b9-4f62-a915-2f12a3052028_aug30.jpg,3
data\augmented\3\53962b27-c6f6-48c2-ad05-c4d05033d5d5_aug31.jpg,3
data\augmented\3\f9db1b43-b927-49b8-9cc7-f608ddbab201_aug32.jpg,3
